time,force_1,force_2,acc_1,acc_2,acc_3,acc_4
57.1,0.5538582,-0.5538582,-0.001566404,-0.0009764949,0.0009722677,0.001565571
57.105,-0.8460246,0.8460246,-0.001266995,-0.0007803309,0.0007754018,0.001251682
57.11,1.529353,-1.529353,-0.0009519492,-0.0005801634,0.0005807974,0.0009348562
57.115,-1.355123,1.355123,-0.0005750205,-0.0003522045,0.0003468618,0.0005834823
57.12,0.2653362,-0.2653362,-0.0002335114,-0.0001425835,0.0001357259,0.0002106971
57.125,0.4877846,-0.4877846,0.0001274215,8.243689e-05,-6.858556e-05,-0.0001417565
57.13,-0.8811156,0.8811156,0.0004738877,0.0002978251,-0.0002924789,-0.0004743184
57.135,0.6975931,-0.6975931,0.0007936017,0.0005044003,-0.0004912986,-0.0007968534
57.14,-0.5138901,0.5138901,0.001092316,0.0006814391,-0.0006758268,-0.001102224
57.145,0.6951424,-0.6951424,0.001372484,0.0008448764,-0.0008297345,-0.001382154
57.15,-1.839595,1.839595,0.001607583,0.0009871375,-0.0009922273,-0.001590704
57.155,0.3349761,-0.3349761,0.001737749,0.001078452,-0.001071576,-0.00172925
57.16,-0.4121067,0.4121067,0.001832225,0.001124587,-0.00113073,-0.0018326
57.165,1.149704,-1.149704,0.001877326,0.001156108,-0.001148035,-0.001881351
57.17,-0.04398073,0.04398073,0.001899164,0.001173294,-0.00118352,-0.001893235
57.175,1.24923,-1.24923,0.001889015,0.001174124,-0.00117939,-0.001897738
57.18,0.5076128,-0.5076128,0.001893999,0.001169381,-0.001167164,-0.001875285
57.185,-0.1275085,0.1275085,0.001859967,0.001151107,-0.001147344,-0.001856598
57.19,0.7876693,-0.7876693,0.001776125,0.00111205,-0.001103815,-0.001783715
57.195,0.7940585,-0.7940585,0.001701856,0.001061793,-0.001046058,-0.001708019
57.2,0.47191,-0.47191,0.001626385,0.001006813,-0.0009971199,-0.001617784
57.205,-2.292301,2.292301,0.001500616,0.0009312867,-0.0009354906,-0.001506819
57.21,-0.9825605,0.9825605,0.001248239,0.0007824603,-0.0007823137,-0.001265033
57.215,1.384106,-1.384106,0.0009544863,0.0005976225,-0.0005986746,-0.0009657964
57.22,-1.255946,1.255946,0.0006720208,0.0004198347,-0.0004285477,-0.0006721576
57.225,0.8824612,-0.8824612,0.0003393519,0.0002197875,-0.0002171979,-0.0003465067
57.23,0.7064527,-0.7064527,3.21582e-05,2.637803e-05,-3.137634e-05,-5.181432e-05
57.235,-0.7257524,0.7257524,-0.0002453947,-0.0001403728,0.0001395656,0.0002254306
57.24,-1.995232,1.995232,-0.000525947,-0.0003168095,0.0003244715,0.0005175724
57.245,-0.5689126,0.5689126,-0.0008789258,-0.0005404314,0.0005519727,0.0008790078
57.25,2.078015,-2.078015,-0.001247136,-0.0007557904,0.0007647712,0.001224532
57.255,-0.8632773,0.8632773,-0.001460109,-0.0009116857,0.0009115945,0.001465913
57.26,-0.7942573,0.7942573,-0.001712187,-0.001052232,0.001050692,0.001710391
57.265,-0.9975824,0.9975824,-0.001924807,-0.001195573,0.001189985,0.001913802
57.27,1.214784,-1.214784,-0.002127807,-0.001317103,0.001316759,0.002135968
57.275,-0.2429157,0.2429157,-0.002255686,-0.001385966,0.00138601,0.002254145
57.28,-0.6259062,0.6259062,-0.002307827,-0.001423288,0.001432381,0.002310414
57.285,1.413474,-1.413474,-0.002319254,-0.001443719,0.001441337,0.002335344
57.29,0.5794941,-0.5794941,-0.00224994,-0.001376714,0.001386558,0.002235784
57.295,-0.9192902,0.9192902,-0.002066604,-0.001285252,0.001282328,0.002062939
57.3,-1.223584,1.223584,-0.001924085,-0.001182855,0.001171244,0.001915566
57.305,1.15817,-1.15817,-0.001726514,-0.001070654,0.001066882,0.001724769
57.31,0.01678816,-0.01678816,-0.001470931,-0.0009166801,0.0009112285,0.001470737
57.315,-1.549064,1.549064,-0.001195607,-0.0007397099,0.0007414527,0.001191627
57.32,-1.783116,1.783116,-0.0009413295,-0.0005834787,0.0005877006,0.0009422279
57.325,-1.116039,1.116039,-0.0007653261,-0.0004645236,0.0004683822,0.0007600824
57.33,-1.239485,1.239485,-0.0006103519,-0.000378861,0.0003709188,0.0006137362
57.335,-2.046077,2.046077,-0.0005008168,-0.0003258378,0.0003077631,0.0005032645
57.34,-1.099507,1.099507,-0.0004872755,-0.0003014746,0.00029088,0.0004838076
57.345,-0.9190806,0.9190806,-0.0004845618,-0.0002995317,0.0003083352,0.000477123
57.35,-0.4626813,0.4626813,-0.0005328067,-0.0003319986,0.0003318391,0.0005378382
57.355,1.69291,-1.69291,-0.0005606856,-0.000350099,0.0003463822,0.0005533934
57.36,-0.2668433,0.2668433,-0.0005404,-0.0003356737,0.0003316394,0.0005242171
57.365,-0.1675748,0.1675748,-0.0004814636,-0.0003029035,0.0003061207,0.0004896233
57.37,0.5092554,-0.5092554,-0.0004666977,-0.0002730616,0.0002628012,0.0004293751
57.375,-0.2373181,0.2373181,-0.0003723045,-0.0002259107,0.0002233815,0.0003651013
57.38,0.400153,-0.400153,-0.0002685612,-0.0001779273,0.000181904,0.0002626374
57.385,0.2806149,-0.2806149,-0.0001804457,-0.0001213495,0.0001202081,0.0001874604
57.39,0.1225886,-0.1225886,-7.908512e-05,-3.892171e-05,5.529908e-05,6.623033e-05
57.395,2.766466,-2.766466,5.366622e-05,3.742737e-05,-3.774423e-05,-5.991525e-05
57.4,0.9111258,-0.9111258,0.0002914851,0.0001869323,-0.0001756577,-0.0002736161
57.405,-1.081722,1.081722,0.0005567562,0.0003454624,-0.0003375539,-0.0005599298
57.41,0.3702222,-0.3702222,0.0007693038,0.0004794329,-0.0004773993,-0.0007684408
57.415,-0.7917368,0.7917368,0.0009730793,0.000594094,-0.0005857943,-0.0009492636
57.42,0.4462508,-0.4462508,0.001125233,0.0006848827,-0.000682814,-0.001113768
57.425,-1.375187,1.375187,0.001226322,0.000755076,-0.0007665839,-0.001221369
57.43,-1.107779,1.107779,0.001266579,0.0007815192,-0.0007816732,-0.001256614
57.435,0.3439076,-0.3439076,0.00122053,0.0007572561,-0.0007541914,-0.001219609
57.44,0.9976691,-0.9976691,0.001158227,0.0007147663,-0.0007225247,-0.001178363
57.445,0.5026443,-0.5026443,0.001125679,0.0006936467,-0.0006949072,-0.001109964
57.45,0.8541173,-0.8541173,0.001075831,0.0006682037,-0.0006639611,-0.001071573
57.455,0.3738186,-0.3738186,0.001047878,0.0006499707,-0.0006363768,-0.001039714
57.46,0.1724961,-0.1724961,0.0009899346,0.0006152169,-0.0006187874,-0.0009950303
57.465,-0.5036933,0.5036933,0.0009329521,0.0005752748,-0.0005713032,-0.0009318121
57.47,0.8130018,-0.8130018,0.0008249217,0.0005088696,-0.0005153089,-0.0008516864
57.475,1.024879,-1.024879,0.0007515259,0.0004625052,-0.0004617822,-0.0007502291
57.48,-0.06311569,0.06311569,0.0006932328,0.0004302072,-0.0004247349,-0.0006844468
57.485,-0.116926,0.116926,0.0006093016,0.0003786145,-0.000372502,-0.0006157712
57.49,1.591406,-1.591406,0.0005292994,0.00031543,-0.0003226135,-0.0005351503
57.495,-0.02042178,0.02042178,0.0004880654,0.0002987061,-0.0002990072,-0.0004965496
57.5,0.07568587,-0.07568587,0.0004259312,0.0002717701,-0.0002721055,-0.0004312244
57.505,0.4842259,-0.4842259,0.0003779498,0.0002402795,-0.0002386977,-0.0003836287
57.51,-0.09780626,0.09780626,0.000344797,0.0002206364,-0.0002201132,-0.0003392294
57.515,-0.8203403,0.8203403,0.0002849262,0.0001815927,-0.0001742569,-0.0002958601
57.52,0.3779656,-0.3779656,0.000208139,0.0001195703,-0.0001309458,-0.0001977515
57.525,-0.03875501,0.03875501,0.0001175832,7.008445e-05,-6.494834e-05,-0.0001128892
57.53,1.84225,-1.84225,3.936928e-05,1.937173e-05,-2.522622e-05,-4.022783e-05
57.535,0.7884486,-0.7884486,3.58454e-05,2.14415e-05,-2.298858e-05,-2.232299e-05
57.54,-0.5954823,0.5954823,6.198166e-05,3.446034e-05,-3.194903e-05,-5.239329e-05
57.545,0.7290602,-0.7290602,6.184184e-05,4.264961e-05,-3.467411e-05,-8.055897e-05
57.55,0.3078658,-0.3078658,0.0001025878,5.825565e-05,-5.435978e-05,-0.0001049168
57.555,1.309426,-1.309426,0.0001634153,8.402267e-05,-9.904938e-05,-0.0001556346
57.56,-0.5244542,0.5244542,0.0002458212,0.0001486143,-0.0001381333,-0.0002443454
57.565,0.1886761,-0.1886761,0.000310668,0.0001955187,-0.0001918613,-0.0003073607
57.57,-0.09909365,0.09909365,0.0003638349,0.0002407528,-0.0002331409,-0.0003706918
57.575,0.05847942,-0.05847942,0.0004239174,0.0002695924,-0.0002714498,-0.000432426
57.58,-0.8851989,0.8851989,0.0004755629,0.0002915743,-0.0002958836,-0.0004655208
57.585,0.5759117,-0.5759117,0.0004678626,0.0003016831,-0.0002913211,-0.0004862382
57.59,0.4179643,-0.4179643,0.0004699856,0.0002956049,-0.0003044912,-0.0004839874
57.595,1.285224,-1.285224,0.0005051245,0.0003057477,-0.0003107891,-0.0005133557
57.6,-0.01002585,0.01002585,0.0005612899,0.0003412999,-0.0003380466,-0.0005468027
57.605,-0.4118395,0.4118395,0.0005861232,0.0003670897,-0.0003637839,-0.0005946821
57.61,0.7892944,-0.7892944,0.0006239696,0.0003748605,-0.0003791175,-0.0006116652
57.615,-0.7942044,0.7942044,0.000629366,0.0003864297,-0.0004053743,-0.0006379187
57.62,1.084985,-1.084985,0.0006245847,0.0003852914,-0.0003887037,-0.0006212715
57.625,1.082842,-1.082842,0.0006209262,0.0003844986,-0.0003856528,-0.0006324656
57.63,1.257279,-1.257279,0.0006889691,0.000419636,-0.000424909,-0.0006804537
57.635,0.376623,-0.376623,0.0007504486,0.0004697778,-0.0004738373,-0.0007615462
57.64,-0.4864964,0.4864964,0.0008291705,0.0005198532,-0.0005186946,-0.0008280325
57.645,0.1091877,-0.1091877,0.0008833831,0.0005458534,-0.0005496838,-0.0008738684
57.65,0.3800689,-0.3800689,0.0008917633,0.0005568524,-0.0005638691,-0.0009026229
57.655,-0.5601416,0.5601416,0.0009134514,0.0005643841,-0.0005672365,-0.0009100158
57.66,1.333116,-1.333116,0.0008805268,0.0005519008,-0.0005503575,-0.0008881802
57.665,0.5800842,-0.5800842,0.0009020925,0.0005522586,-0.0005562497,-0.000886698
57.67,-0.892223,0.892223,0.0009034437,0.0005510128,-0.0005532468,-0.000892073
57.675,1.882874,-1.882874,0.0008524126,0.0005311929,-0.0005260144,-0.0008587666
57.68,0.09738928,-0.09738928,0.000867593,0.0005417895,-0.0005234256,-0.0008627704
57.685,-1.094103,1.094103,0.0008477878,0.0005283125,-0.0005309168,-0.0008528665
57.69,-0.8302541,0.8302541,0.0007860977,0.0004831099,-0.0004778992,-0.0007876109
57.695,1.487784,-1.487784,0.0006614405,0.0004054952,-0.0004089627,-0.000660017
57.7,1.824985,-1.824985,0.0005942722,0.0003591676,-0.0003562635,-0.0005939507
57.705,1.009485,-1.009485,0.0005672684,0.0003504458,-0.0003568788,-0.0005814709
57.71,1.319309,-1.319309,0.0005963121,0.0003683836,-0.0003585125,-0.0005970156
57.715,1.216615,-1.216615,0.0006672419,0.0004139797,-0.0004131648,-0.0006719315
57.72,0.5569162,-0.5569162,0.00077782,0.0004724349,-0.0004729936,-0.0007494909
57.725,0.3290418,-0.3290418,0.0008744582,0.0005451313,-0.0005432512,-0.0008706779
57.73,0.5398632,-0.5398632,0.0009673187,0.0006029109,-0.0006120942,-0.0009628212
57.735,0.7360154,-0.7360154,0.001062448,0.0006610167,-0.0006687606,-0.001066275
57.74,-0.741598,0.741598,0.001171231,0.0007254304,-0.0007317092,-0.001198549
57.745,0.7319587,-0.7319587,0.001221326,0.0007506985,-0.0007527283,-0.001221698
57.75,1.458617,-1.458617,0.001251122,0.0007798845,-0.000783507,-0.001256238
57.755,-0.2063724,0.2063724,0.001337734,0.0008249871,-0.0008286293,-0.001335781
57.76,-0.3132478,0.3132478,0.001377633,0.0008564164,-0.0008414897,-0.001376365
57.765,0.4765463,-0.4765463,0.001349738,0.0008453476,-0.0008427179,-0.001371999
57.77,-0.6496576,0.6496576,0.001325128,0.0008168239,-0.0008175005,-0.001336495
57.775,-1.316819,1.316819,0.001221185,0.000765544,-0.0007614234,-0.001248415
57.78,1.147719,-1.147719,0.001072721,0.000671098,-0.0006644286,-0.001098305
57.785,-0.4509513,0.4509513,0.0009153138,0.0005714342,-0.00057997,-0.0009233602
57.79,0.01844858,-0.01844858,0.000743925,0.0004553049,-0.0004578571,-0.0007359068
57.795,-0.610125,0.610125,0.0005296314,0.000319338,-0.0003330075,-0.0005249289
57.8,1.276755,-1.276755,0.0003050377,0.0001808204,-0.0001830241,-0.0002979446
57.805,0.8531762,-0.8531762,0.0001195298,6.901514e-05,-7.014353e-05,-0.0001081349
57.81,-0.2407395,0.2407395,-2.010296e-05,-1.815126e-05,2.505771e-05,2.576293e-05
57.815,-1.179897,1.179897,-0.0001955295,-0.0001146812,0.0001178434,0.0001915777
57.82,-0.3469298,0.3469298,-0.0004009403,-0.0002456224,0.0002453126,0.0003800665
57.825,0.5701527,-0.5701527,-0.0005997525,-0.0003617786,0.0003700778,0.0006062643
57.83,0.1886357,-0.1886357,-0.0007514522,-0.0004702001,0.0004773208,0.0007561744
57.835,0.109098,-0.109098,-0.0008804633,-0.0005439135,0.0005524087,0.0008862923
57.84,0.2116988,-0.2116988,-0.0009848057,-0.0006214801,0.0006087631,0.0009945087
57.845,0.7587962,-0.7587962,-0.001055983,-0.0006543556,0.0006557854,0.001049995
57.85,-0.0418592,0.0418592,-0.001050184,-0.0006615397,0.0006599073,0.001072332
57.855,0.4500135,-0.4500135,-0.00103965,-0.0006498662,0.0006382854,0.001035613
57.86,-0.9869192,0.9869192,-0.0009924297,-0.0006078869,0.0006143001,0.000983439
57.865,2.553851,-2.553851,-0.0009137862,-0.0005759568,0.0005719828,0.0009278455
57.87,-0.2838593,0.2838593,-0.0007466117,-0.0004754825,0.0004704695,0.000763126
57.875,0.203593,-0.203593,-0.0005625444,-0.0003561864,0.0003603793,0.000576337
57.88,0.5664655,-0.5664655,-0.0003828331,-0.0002366657,0.0002265102,0.0003662026
57.885,-0.4107905,0.4107905,-0.000128965,-9.493484e-05,7.863381e-05,0.0001397886
57.89,0.007824794,-0.007824794,6.878561e-05,4.721819e-05,-4.910283e-05,-6.533111e-05
57.895,-0.004324725,0.004324725,0.0002782595,0.0001775533,-0.0001756387,-0.0002875497
57.9,-0.9140381,0.9140381,0.0004801815,0.0003005182,-0.000297608,-0.0004722776
57.905,0.4385894,-0.4385894,0.0006275432,0.0003945283,-0.0003848655,-0.0006370223
57.91,-1.649222,1.649222,0.0007584326,0.000465936,-0.0004673243,-0.0007592517
57.915,1.752708,-1.752708,0.00082843,0.0005142838,-0.0005155845,-0.0008262275
57.92,0.7929709,-0.7929709,0.0009342605,0.000584091,-0.0005729719,-0.0009291576
57.925,0.6391224,-0.6391224,0.001051506,0.0006556011,-0.0006540759,-0.001055744
57.93,-1.736642,1.736642,0.001169291,0.0007136848,-0.0007115519,-0.001165072
57.935,-0.7925287,0.7925287,0.001179785,0.0007324628,-0.000720562,-0.001165529
57.94,1.389345,-1.389345,0.001129068,0.0006984012,-0.0007045974,-0.001126901
57.945,4.151241,-4.151241,0.001122752,0.0006983127,-0.0007070709,-0.001132044
57.95,1.194692,-1.194692,0.00126274,0.0007804887,-0.0007815142,-0.001267008
57.955,1.036943,-1.036943,0.001423478,0.0008814107,-0.0008725785,-0.001414171
57.96,0.5249742,-0.5249742,0.001595368,0.0009824021,-0.0009924673,-0.001598114
57.965,-0.8474972,0.8474972,0.001738808,0.001066225,-0.001071768,-0.001739559
57.97,0.9951741,-0.9951741,0.001822093,0.001122394,-0.001128762,-0.001825803
57.975,-1.101207,1.101207,0.001871677,0.001160371,-0.001166642,-0.001883965
57.98,-1.210585,1.210585,0.001850384,0.001133929,-0.001140567,-0.00185262
57.985,-1.273529,1.273529,0.001736764,0.001063403,-0.001065158,-0.001718452
57.99,0.9757226,-0.9757226,0.001514097,0.0009304448,-0.0009280793,-0.001512292
57.995,-0.05741405,0.05741405,0.001301673,0.0007968965,-0.0007916648,-0.001275414
58.0,0.1008581,-0.1008581,0.001040576,0.0006467422,-0.0006527999,-0.00105274
58.005,-0.01540394,0.01540394,0.0007854355,0.0004784872,-0.0004885252,-0.0007839533
58.01,-1.125717,1.125717,0.000501472,0.000310892,-0.0003120548,-0.0005206764
58.015,-0.6707309,0.6707309,0.0001648771,0.0001047425,-0.0001109035,-0.0001777423
58.02,-0.6204262,0.6204262,-0.0001898509,-0.0001154605,0.0001217462,0.0001797827
58.025,-1.405271,1.405271,-0.0005794127,-0.0003629638,0.0003571937,0.0005789364
58.03,-0.5042101,0.5042101,-0.0009970247,-0.0006153234,0.0006138502,0.0009980622
58.035,-1.081306,1.081306,-0.001415394,-0.0008807216,0.000873903,0.00142527
58.04,0.5776756,-0.5776756,-0.001835239,-0.00113007,0.001139087,0.001841292
58.045,0.6609711,-0.6609711,-0.002174986,-0.00134193,0.001344204,0.002183908
58.05,-1.293639,1.293639,-0.002438017,-0.001505605,0.001517737,0.002443344
58.055,-0.2966318,0.2966318,-0.002708899,-0.001655828,0.001665875,0.002701464
58.06,1.85606,-1.85606,-0.002883109,-0.001793995,0.00177074,0.002882414
58.065,-0.9807629,0.9807629,-0.002927312,-0.001817088,0.001804671,0.002921844
58.07,0.4266378,-0.4266378,-0.002941992,-0.001809888,0.001812944,0.00294087
58.075,0.1055219,-0.1055219,-0.002847659,-0.001772731,0.001769998,0.002862423
58.08,1.092888,-1.092888,-0.002688612,-0.001662794,0.001670624,0.002701621
58.085,0.2954668,-0.2954668,-0.002447703,-0.001507469,0.001506084,0.002445357
58.09,-0.4312955,0.4312955,-0.00211142,-0.001301972,0.001303039,0.002100296
58.095,0.06676412,-0.06676412,-0.001741406,-0.001080982,0.001081624,0.001746808
58.1,0.08136994,-0.08136994,-0.001330725,-0.0008251523,0.0008167794,0.001346426
58.105,-0.09169518,0.09169518,-0.0009077814,-0.0005595082,0.000562917,0.0009249391
58.11,-1.319111,1.319111,-0.000472849,-0.0002927546,0.0002926701,0.0004703164
58.115,1.243089,-1.243089,-7.268889e-05,-5.687512e-05,5.090402e-05,5.670267e-05
58.12,1.066434,-1.066434,0.0003680446,0.0002199543,-0.0002261301,-0.0003652624
58.125,-1.044189,1.044189,0.0008273203,0.000498884,-0.0005187455,-0.0008420816
58.13,-0.3007256,0.3007256,0.001229117,0.000763834,-0.0007550757,-0.001241167
58.135,-0.2250857,0.2250857,0.001575622,0.0009799971,-0.0009796261,-0.001576624
58.14,-1.156519,1.156519,0.001867118,0.001151917,-0.001156297,-0.001861678
58.145,-1.866796,1.866796,0.002054554,0.001270685,-0.001276535,-0.002045268
58.15,-0.6705927,0.6705927,0.002127839,0.001306791,-0.001309529,-0.002111116
58.155,-0.3564023,0.3564023,0.002096381,0.001299394,-0.001291401,-0.00209881
58.16,-1.441233,1.441233,0.001991368,0.001231015,-0.001237302,-0.001991086
58.165,0.1769778,-0.1769778,0.001808234,0.001105238,-0.001102089,-0.00180095
58.17,1.162856,-1.162856,0.001543616,0.0009626405,-0.0009689982,-0.001560432
58.175,0.8421161,-0.8421161,0.001332971,0.0008256932,-0.0008193379,-0.001338353
58.18,-0.1266857,0.1266857,0.001121122,0.0006943965,-0.0006906408,-0.001116324
58.185,-1.840412,1.840412,0.0008695752,0.0005333516,-0.0005484713,-0.0008754749
58.19,0.7157023,-0.7157023,0.0005454176,0.0003294726,-0.0003306707,-0.0005296749
58.195,0.1463922,-0.1463922,0.0002243725,0.0001263988,-0.0001365213,-0.0002186372
58.2,0.4243511,-0.4243511,-8.832553e-05,-6.045807e-05,6.211841e-05,8.633562e-05
58.205,1.936103,-1.936103,-0.0003779997,-0.0002258331,0.0002225504,0.0003636327
58.21,-0.8248116,0.8248116,-0.0005587118,-0.0003487139,0.0003486366,0.000556373
58.215,-2.874816,2.874816,-0.0007846009,-0.0004774823,0.0004737782,0.0007759385
58.22,-1.053455,1.053455,-0.001084236,-0.0006843987,0.0006727886,0.001096716
58.225,0.4860451,-0.4860451,-0.00140225,-0.0008664922,0.0008767066,0.001403906
58.23,0.0269259,-0.0269259,-0.001692904,-0.001036804,0.001037651,0.00167112
58.235,-1.215636,1.215636,-0.001901751,-0.001174391,0.001176787,0.001911246
58.24,-1.419717,1.419717,-0.002142037,-0.001315474,0.001312918,0.002115018
58.245,-0.354609,0.354609,-0.002354436,-0.001455936,0.001454105,0.002362847
58.25,-1.246095,1.246095,-0.002562617,-0.001574149,0.001576775,0.002550272
58.255,0.5206334,-0.5206334,-0.002706668,-0.001674103,0.001680165,0.002715716
58.26,-0.4114269,0.4114269,-0.002811631,-0.001730281,0.001735027,0.002822435
58.265,-0.6271179,0.6271179,-0.002847003,-0.001762864,0.001750993,0.002847818
58.27,-0.7582764,0.7582764,-0.002818577,-0.001750957,0.001753682,0.002835131
58.275,0.2631227,-0.2631227,-0.002789514,-0.00172734,0.001717721,0.002780543
58.28,0.04260922,-0.04260922,-0.002661463,-0.001648751,0.001642524,0.002662115
58.285,0.2019573,-0.2019573,-0.002488797,-0.001532335,0.001537647,0.002484045
58.29,0.1801294,-0.1801294,-0.002234847,-0.001372857,0.001374066,0.002222602
58.295,-0.07219554,0.07219554,-0.001915792,-0.001190242,0.001188828,0.00190982
58.3,-1.033131,1.033131,-0.001573808,-0.0009670536,0.0009695493,0.001560084
58.305,-0.7303801,0.7303801,-0.001233447,-0.0007586696,0.0007653566,0.001234206
58.31,-0.3946749,0.3946749,-0.0009012261,-0.0005512884,0.0005588447,0.0009055607
58.315,2.065195,-2.065195,-0.0005641806,-0.000347327,0.0003450574,0.0005579274
58.32,-1.348836,1.348836,-0.0001584872,-8.710923e-05,9.290305e-05,0.0001413323
58.325,-0.4189765,0.4189765,0.0002295609,0.0001346349,-0.0001400753,-0.0002263084
58.33,0.09826706,-0.09826706,0.0005633889,0.0003445742,-0.0003446331,-0.0005658529
58.335,-0.3033328,0.3033328,0.0008786977,0.0005468852,-0.0005446721,-0.0008870886
58.34,1.07397,-1.07397,0.001184817,0.0007195449,-0.0007301868,-0.001179684
58.345,-0.3084979,0.3084979,0.001466629,0.0009051613,-0.0009110642,-0.00146351
58.35,-0.2345414,0.2345414,0.001700392,0.001042175,-0.001060856,-0.001701383
58.355,0.8146285,-0.8146285,0.001892264,0.001170734,-0.001165558,-0.001916176
58.36,1.810712,-1.810712,0.002053786,0.001280662,-0.001283069,-0.002054631
58.365,1.407498,-1.407498,0.002264514,0.00140212,-0.001400258,-0.002268149
58.37,-0.1366539,0.1366539,0.002473198,0.001531197,-0.001529051,-0.002475425
58.375,-0.04951421,0.04951421,0.002620299,0.001613302,-0.001606607,-0.002625377
